val_ids,dumbpredwtags
RIGA/REFUGE_3/Unlabeled/n0013.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0014.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0015.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0016.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0017.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0018.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0019.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0020.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0021.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0022.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0023.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0024.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0025.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0026.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0027.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0028.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0029.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0030.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0031.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0032.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0033.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0034.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0035.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0036.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0037.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0038.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0039.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0040.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0041.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0042.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0043.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0044.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0045.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0046.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0047.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0048.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0049.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0050.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0051.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0052.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0053.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0054.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0055.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0056.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0057.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0058.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0059.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0060.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0061.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0062.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0063.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0064.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0065.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0066.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0067.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0068.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0069.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0070.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0071.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0072.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0073.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0074.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0075.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0076.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0077.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0078.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0079.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0080.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0081.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0082.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0083.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0084.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0085.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0086.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0087.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0088.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0089.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0090.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0091.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0092.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0093.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0094.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0095.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0096.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0097.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0098.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0099.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0100.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0101.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0102.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0103.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0104.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0105.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0106.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0107.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0108.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0109.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0110.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0111.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0112.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0113.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0114.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0115.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0116.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0117.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0118.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0119.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0120.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0121.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0122.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0123.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0124.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0125.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0126.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0127.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0128.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0129.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0130.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0131.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0132.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0133.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0134.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0135.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0136.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0137.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0138.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0139.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0140.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0141.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0142.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0143.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0144.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0145.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0146.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0147.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0148.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0149.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0150.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0151.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0152.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0153.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0154.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0155.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0156.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0157.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0158.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0159.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0160.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0161.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0162.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0163.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0164.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0165.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0166.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0167.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0168.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0169.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0170.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0171.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0172.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0173.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0174.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0175.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0176.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0177.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0178.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0179.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0180.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0271.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0272.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0273.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0274.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0275.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0276.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0277.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0278.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0279.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0280.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0281.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0282.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0283.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0284.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0285.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0286.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0287.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0288.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0289.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0290.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0291.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0292.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0293.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0294.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0295.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0296.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0297.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0298.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0299.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0300.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0301.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0302.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0303.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0304.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0305.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0306.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0307.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0308.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0309.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0310.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0311.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0312.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0313.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0314.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0315.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0316.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0317.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0318.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0319.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0320.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0321.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0322.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0323.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0324.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0325.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0326.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0327.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0328.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0329.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0330.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0331.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0332.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0333.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0334.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0335.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0336.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0337.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0338.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0339.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0340.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0341.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0342.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0343.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0344.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0345.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0346.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0347.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0348.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0349.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0350.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0351.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0352.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0353.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0354.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0355.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0356.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0357.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0358.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0359.tif,"[36331, 15125]"
RIGA/REFUGE_3/Unlabeled/n0360.tif,"[36331, 15125]"
