val_ids,dumbpredwtags
RIGA/MESSIDOR_Base3/Unlabeled/20051130_55086_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_55107_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_55124_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_55311_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_55323_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_55381_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_55393_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_58874_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_58888_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_58998_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_59092_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_59186_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_59284_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_59404_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_59432_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_59749_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_59775_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_59793_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_59802_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_59825_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_59916_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_59930_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_59964_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_59993_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_60140_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_60234_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_60448_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_60490_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_60532_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_60562_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_60585_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_60601_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_60691_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_60715_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_60740_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_60760_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_60794_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051130_60822_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051201_37312_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051201_37337_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051201_37382_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051201_37390_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051201_37409_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051201_37462_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051201_37534_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051201_38041_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051201_38103_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051201_38137_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051201_38182_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051201_38199_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051201_38211_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051201_38321_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051201_38349_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051201_38411_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051201_38475_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051201_38537_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_36970_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_37003_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_37011_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_37162_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_37349_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_39630_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_39797_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_41143_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_48232_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_48329_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_48443_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_51488_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_51655_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_51677_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_54208_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_54498_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_54576_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_54783_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_55525_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_55562_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_55582_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_55626_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_55650_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_55697_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_55735_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_55742_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_55767_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_55777_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_55797_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_55816_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_55834_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_55869_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_55883_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_55921_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_55944_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_55984_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_56000_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_56012_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_56028_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051202_56050_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_31934_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_31949_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_31994_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_32966_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_32981_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_33006_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_33012_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_35201_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_35224_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_35246_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_35276_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_35339_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_35392_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_35432_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_57548_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_57651_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_57757_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_57780_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_57799_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_57809_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_57942_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_57988_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_58010_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_58037_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_58060_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_58109_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_58125_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_58150_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_58177_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_58373_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_58409_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_58431_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_58458_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_58502_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_59240_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_59300_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_59337_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_59367_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_59379_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_59510_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_59538_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_59617_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_59651_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_59702_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_59715_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_59804_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_59879_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_60093_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051205_60119_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051207_54614_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051207_56219_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051207_56227_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051207_62266_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051207_62275_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051207_62320_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051208_39297_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051208_39404_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051208_39438_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051208_39462_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051208_39484_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051208_39498_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051208_39524_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051208_39532_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051208_39546_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051208_39572_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051208_40972_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051208_41570_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051208_42314_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051208_42322_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051208_42546_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051209_38404_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051212_36605_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051212_38000_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051212_38043_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051212_38106_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051212_38130_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051212_38161_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051212_40940_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051212_41009_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051212_41144_0400_PP.tif,"[15786, 3394]"
RIGA/MESSIDOR_Base3/Unlabeled/20051212_41169_0400_PP.tif,"[15786, 3394]"
