val_ids,dumbpredwtags
RIGA/REFUGE_4/Unlabeled/n0041.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0042.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0043.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0044.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0045.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0046.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0047.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0048.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0049.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0050.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0051.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0052.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0053.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0054.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0055.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0056.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0057.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0058.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0059.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0060.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0061.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0062.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0063.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0064.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0065.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0066.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0067.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0068.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0069.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0070.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0071.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0072.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0073.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0074.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0075.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0076.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0077.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0078.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0079.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0080.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0081.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0082.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0083.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0084.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0085.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0086.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0087.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0088.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0089.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0090.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0091.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0092.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0093.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0094.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0095.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0096.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0097.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0098.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0099.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0100.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0101.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0102.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0103.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0104.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0105.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0106.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0107.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0108.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0109.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0110.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0111.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0112.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0113.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0114.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0115.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0116.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0117.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0118.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0119.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0120.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0121.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0122.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0123.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0124.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0125.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0126.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0127.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0128.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0129.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0130.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0131.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0132.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0133.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0134.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0135.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0136.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0137.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0138.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0139.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0140.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0141.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0142.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0143.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0144.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0145.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0146.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0147.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0148.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0149.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0150.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0151.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0152.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0153.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0154.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0155.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0156.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0157.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0158.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0159.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0160.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0161.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0162.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0163.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0164.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0165.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0166.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0167.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0168.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0169.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0170.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0171.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0172.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0173.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0174.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0175.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0176.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0177.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0178.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0179.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0180.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0181.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0182.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0183.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0184.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0185.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0186.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0187.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0188.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0189.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0190.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0191.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0192.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0193.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0194.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0195.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0196.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0197.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0198.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0199.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0200.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0201.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0202.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0203.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0204.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0205.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0206.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0207.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0208.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0209.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0210.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0211.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0212.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0213.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0214.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0215.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0216.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0217.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0218.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0219.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0220.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0221.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0222.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0223.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0224.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0225.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0226.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0227.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0228.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0229.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0230.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0231.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0232.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0233.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0234.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0235.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0236.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0237.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0238.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0239.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0240.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0241.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0242.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0243.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0244.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0245.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0246.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0247.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0248.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0249.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0250.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0251.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0252.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0253.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0254.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0255.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0256.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0257.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0258.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0259.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0260.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0261.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0262.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0263.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0264.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0265.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0266.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0267.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0268.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0269.tif,"[36331, 15125]"
RIGA/REFUGE_4/Unlabeled/n0270.tif,"[36331, 15125]"
