val_ids,dumbpredwtags
RIGA/MESSIDOR_Base2/Unlabeled/20060119_41191_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_38711_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_38970_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_39306_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_39328_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_39402_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_39435_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_39546_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_39567_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_39667_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_39687_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_39761_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_39780_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_40761_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_40957_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_41312_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_41330_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_41809_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_41937_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_41980_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_42099_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_43223_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_43258_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_43436_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_43460_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_43594_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_43726_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_43746_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_44042_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_44192_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_45362_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_45379_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_45592_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_45611_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_46050_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_46070_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_46257_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_46394_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060407_46422_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_39203_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_39229_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_39476_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_39586_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_39606_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_39695_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_39726_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_39859_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_39879_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_39976_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_40254_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_40274_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_40381_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_40403_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_40830_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_40846_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_40953_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_41191_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_41209_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_41330_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_41356_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_41747_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_41767_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_43675_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_43698_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_43847_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_43959_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_43979_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_44601_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_44623_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_44934_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_45167_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_45188_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_47166_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_47186_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060410_47331_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_57853_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_57879_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_58051_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_58134_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_58155_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_58413_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_58624_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_58736_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_58829_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_58971_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_58993_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_59062_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_59087_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_59549_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_59587_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_59638_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_59657_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_59728_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_59747_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_59812_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_59859_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_59919_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_59941_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_60263_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_60283_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_60347_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_60368_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_60426_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_60446_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_60533_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_61029_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_61060_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_61196_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_61214_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_61402_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_61419_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_61548_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_61869_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_61952_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_61979_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_62036_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_62058_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_62142_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_62162_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_62228_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_62250_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_62298_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_62319_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_62373_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060411_62390_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_51656_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_51677_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_51746_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_51775_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_51835_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_51860_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_51932_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_51952_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_52020_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_52038_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_52098_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_52122_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_52174_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_52194_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_52271_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_52351_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_52371_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_52497_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_52520_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_52758_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_52777_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_52840_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_52860_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_52978_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_53045_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_57650_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_57680_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_57846_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_57874_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_57952_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_57974_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_58032_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_58054_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_58137_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_58171_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_58287_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_58314_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_58368_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_58387_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_58471_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_58497_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_58548_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_58668_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_58723_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_58869_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_58945_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_58965_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_59012_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_59037_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_59100_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_59124_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_59175_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_59196_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_59338_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_59355_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_59400_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_59423_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_59636_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_59658_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_59717_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_59735_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_60337_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_60396_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_60454_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_60475_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_60545_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_60573_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_60895_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_60978_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_61000_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_61064_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_61081_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_61151_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_61169_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_61222_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_61251_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_61299_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_61316_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_61365_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_61383_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_61665_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_61681_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_61790_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_61808_0200_PP.tif,"[16814, 5280]"
RIGA/MESSIDOR_Base2/Unlabeled/20060412_62936_0200_PP.tif,"[16814, 5280]"
